precision,workload_type,workload_function,dims,iterations
fp16,nonlinear,layernorm,"(512, 1024)",-1
fp32,nonlinear,layernorm,"(512, 1024)",-1
bf16,nonlinear,layernorm,"(512, 1152)",-1
fp16,nonlinear,layernorm,"(512, 1152)",-1
fp32,nonlinear,layernorm,"(512, 1152)",-1
bf16,nonlinear,layernorm,"(512, 1280)",-1
fp16,nonlinear,layernorm,"(512, 1280)",-1
fp32,nonlinear,layernorm,"(512, 1280)",-1
bf16,nonlinear,layernorm,"(512, 128)",-1
fp16,nonlinear,layernorm,"(512, 128)",-1
fp32,nonlinear,layernorm,"(512, 128)",-1
bf16,nonlinear,layernorm,"(512, 1408)",-1
fp16,nonlinear,layernorm,"(512, 1408)",-1
fp32,nonlinear,layernorm,"(512, 1408)",-1
bf16,nonlinear,layernorm,"(512, 1536)",-1
fp16,nonlinear,layernorm,"(512, 1536)",-1
fp32,nonlinear,layernorm,"(512, 1536)",-1
bf16,nonlinear,layernorm,"(512, 1664)",-1
fp16,nonlinear,layernorm,"(512, 1664)",-1
fp32,nonlinear,layernorm,"(512, 1664)",-1
bf16,nonlinear,layernorm,"(512, 1792)",-1
fp16,nonlinear,layernorm,"(512, 1792)",-1
fp32,nonlinear,layernorm,"(512, 1792)",-1
bf16,nonlinear,layernorm,"(512, 1920)",-1
fp16,nonlinear,layernorm,"(512, 1920)",-1
fp32,nonlinear,layernorm,"(512, 1920)",-1
bf16,nonlinear,layernorm,"(512, 2048)",-1
fp16,nonlinear,layernorm,"(512, 2048)",-1
fp32,nonlinear,layernorm,"(512, 2048)",-1
bf16,nonlinear,layernorm,"(512, 2176)",-1
fp16,nonlinear,layernorm,"(512, 2176)",-1
fp32,nonlinear,layernorm,"(512, 2176)",-1
bf16,nonlinear,layernorm,"(512, 2304)",-1
fp16,nonlinear,layernorm,"(512, 2304)",-1
fp32,nonlinear,layernorm,"(512, 2304)",-1
bf16,nonlinear,layernorm,"(512, 2432)",-1
fp16,nonlinear,layernorm,"(512, 2432)",-1
fp32,nonlinear,layernorm,"(512, 2432)",-1
bf16,nonlinear,layernorm,"(512, 2560)",-1
fp16,nonlinear,layernorm,"(512, 2560)",-1
fp32,nonlinear,layernorm,"(512, 2560)",-1
bf16,nonlinear,layernorm,"(512, 256)",-1
fp16,nonlinear,layernorm,"(512, 256)",-1
fp32,nonlinear,layernorm,"(512, 256)",-1
bf16,nonlinear,layernorm,"(512, 2688)",-1
fp16,nonlinear,layernorm,"(512, 2688)",-1
fp32,nonlinear,layernorm,"(512, 2688)",-1
bf16,nonlinear,layernorm,"(512, 2816)",-1
fp16,nonlinear,layernorm,"(512, 2816)",-1
fp32,nonlinear,layernorm,"(512, 2816)",-1
bf16,nonlinear,layernorm,"(512, 2944)",-1
fp16,nonlinear,layernorm,"(512, 2944)",-1
fp32,nonlinear,layernorm,"(512, 2944)",-1
bf16,nonlinear,layernorm,"(512, 3072)",-1
fp16,nonlinear,layernorm,"(512, 3072)",-1
fp32,nonlinear,layernorm,"(512, 3072)",-1
bf16,nonlinear,layernorm,"(512, 3200)",-1
fp16,nonlinear,layernorm,"(512, 3200)",-1
fp32,nonlinear,layernorm,"(512, 3200)",-1
bf16,nonlinear,layernorm,"(512, 3328)",-1
fp16,nonlinear,layernorm,"(512, 3328)",-1
fp32,nonlinear,layernorm,"(512, 3328)",-1
bf16,nonlinear,layernorm,"(512, 3456)",-1
fp16,nonlinear,layernorm,"(512, 3456)",-1
fp32,nonlinear,layernorm,"(512, 3456)",-1
bf16,nonlinear,layernorm,"(512, 3584)",-1
fp16,nonlinear,layernorm,"(512, 3584)",-1
fp32,nonlinear,layernorm,"(512, 3584)",-1
bf16,nonlinear,layernorm,"(512, 3712)",-1
fp16,nonlinear,layernorm,"(512, 3712)",-1
fp32,nonlinear,layernorm,"(512, 3712)",-1
bf16,nonlinear,layernorm,"(512, 3840)",-1
fp16,nonlinear,layernorm,"(512, 3840)",-1
fp32,nonlinear,layernorm,"(512, 3840)",-1
bf16,nonlinear,layernorm,"(512, 384)",-1
fp16,nonlinear,layernorm,"(512, 384)",-1
fp32,nonlinear,layernorm,"(512, 384)",-1
bf16,nonlinear,layernorm,"(512, 3968)",-1
fp16,nonlinear,layernorm,"(512, 3968)",-1
fp32,nonlinear,layernorm,"(512, 3968)",-1
bf16,nonlinear,layernorm,"(512, 4096)",-1
fp16,nonlinear,layernorm,"(512, 4096)",-1
fp32,nonlinear,layernorm,"(512, 4096)",-1
bf16,nonlinear,layernorm,"(512, 512)",-1
fp16,nonlinear,layernorm,"(512, 512)",-1
fp32,nonlinear,layernorm,"(512, 512)",-1
bf16,nonlinear,layernorm,"(512, 640)",-1
fp16,nonlinear,layernorm,"(512, 640)",-1
fp32,nonlinear,layernorm,"(512, 640)",-1
bf16,nonlinear,layernorm,"(512, 768)",-1
fp16,nonlinear,layernorm,"(512, 768)",-1
fp32,nonlinear,layernorm,"(512, 768)",-1
bf16,nonlinear,layernorm,"(512, 896)",-1
fp16,nonlinear,layernorm,"(512, 896)",-1
fp32,nonlinear,layernorm,"(512, 896)",-1
bf16,nonlinear,layernorm,"(64, 1024)",-1
fp16,nonlinear,layernorm,"(64, 1024)",-1
fp32,nonlinear,layernorm,"(64, 1024)",-1
bf16,nonlinear,layernorm,"(64, 1152)",-1
fp16,nonlinear,layernorm,"(64, 1152)",-1
fp32,nonlinear,layernorm,"(64, 1152)",-1
bf16,nonlinear,layernorm,"(64, 1280)",-1
fp16,nonlinear,layernorm,"(64, 1280)",-1
fp32,nonlinear,layernorm,"(64, 1280)",-1
bf16,nonlinear,layernorm,"(64, 128)",-1
fp16,nonlinear,layernorm,"(64, 128)",-1
fp32,nonlinear,layernorm,"(64, 128)",-1
bf16,nonlinear,layernorm,"(64, 1408)",-1
fp16,nonlinear,layernorm,"(64, 1408)",-1
fp32,nonlinear,layernorm,"(64, 1408)",-1
bf16,nonlinear,layernorm,"(64, 1536)",-1
fp16,nonlinear,layernorm,"(64, 1536)",-1
fp32,nonlinear,layernorm,"(64, 1536)",-1
bf16,nonlinear,layernorm,"(64, 1664)",-1
fp16,nonlinear,layernorm,"(64, 1664)",-1
fp32,nonlinear,layernorm,"(64, 1664)",-1
bf16,nonlinear,layernorm,"(64, 1792)",-1
fp16,nonlinear,layernorm,"(64, 1792)",-1
fp32,nonlinear,layernorm,"(64, 1792)",-1
bf16,nonlinear,layernorm,"(64, 1920)",-1
fp16,nonlinear,layernorm,"(64, 1920)",-1
fp32,nonlinear,layernorm,"(64, 1920)",-1
bf16,nonlinear,layernorm,"(64, 2048)",-1
fp16,nonlinear,layernorm,"(64, 2048)",-1
fp32,nonlinear,layernorm,"(64, 2048)",-1
bf16,nonlinear,layernorm,"(64, 2176)",-1
fp16,nonlinear,layernorm,"(64, 2176)",-1
fp32,nonlinear,layernorm,"(64, 2176)",-1
bf16,nonlinear,layernorm,"(64, 2304)",-1
fp16,nonlinear,layernorm,"(64, 2304)",-1
fp32,nonlinear,layernorm,"(64, 2304)",-1
bf16,nonlinear,layernorm,"(64, 2432)",-1
fp16,nonlinear,layernorm,"(64, 2432)",-1
fp32,nonlinear,layernorm,"(64, 2432)",-1
bf16,nonlinear,layernorm,"(64, 2560)",-1
fp16,nonlinear,layernorm,"(64, 2560)",-1
fp32,nonlinear,layernorm,"(64, 2560)",-1
bf16,nonlinear,layernorm,"(64, 256)",-1
fp16,nonlinear,layernorm,"(64, 256)",-1
fp32,nonlinear,layernorm,"(64, 256)",-1
bf16,nonlinear,layernorm,"(64, 2688)",-1
fp16,nonlinear,layernorm,"(64, 2688)",-1
fp32,nonlinear,layernorm,"(64, 2688)",-1
bf16,nonlinear,layernorm,"(64, 2816)",-1
fp16,nonlinear,layernorm,"(64, 2816)",-1
fp32,nonlinear,layernorm,"(64, 2816)",-1
bf16,nonlinear,layernorm,"(64, 2944)",-1
fp16,nonlinear,layernorm,"(64, 2944)",-1
fp32,nonlinear,layernorm,"(64, 2944)",-1
bf16,nonlinear,layernorm,"(64, 3072)",-1
fp16,nonlinear,layernorm,"(64, 3072)",-1
fp32,nonlinear,layernorm,"(64, 3072)",-1
bf16,nonlinear,layernorm,"(64, 3200)",-1
fp16,nonlinear,layernorm,"(64, 3200)",-1
fp32,nonlinear,layernorm,"(64, 3200)",-1
bf16,nonlinear,layernorm,"(64, 3328)",-1
fp16,nonlinear,layernorm,"(64, 3328)",-1
fp32,nonlinear,layernorm,"(64, 3328)",-1
bf16,nonlinear,layernorm,"(64, 3456)",-1
fp16,nonlinear,layernorm,"(64, 3456)",-1
fp32,nonlinear,layernorm,"(64, 3456)",-1
bf16,nonlinear,layernorm,"(64, 3584)",-1
fp16,nonlinear,layernorm,"(64, 3584)",-1
fp32,nonlinear,layernorm,"(64, 3584)",-1
bf16,nonlinear,layernorm,"(64, 3712)",-1
fp16,nonlinear,layernorm,"(64, 3712)",-1
fp32,nonlinear,layernorm,"(64, 3712)",-1
bf16,nonlinear,layernorm,"(64, 3840)",-1
fp16,nonlinear,layernorm,"(64, 3840)",-1
fp32,nonlinear,layernorm,"(64, 3840)",-1
bf16,nonlinear,layernorm,"(64, 384)",-1
fp16,nonlinear,layernorm,"(64, 384)",-1
fp32,nonlinear,layernorm,"(64, 384)",-1
bf16,nonlinear,layernorm,"(64, 3968)",-1
fp16,nonlinear,layernorm,"(64, 3968)",-1
fp32,nonlinear,layernorm,"(64, 3968)",-1
bf16,nonlinear,layernorm,"(64, 4096)",-1
fp16,nonlinear,layernorm,"(64, 4096)",-1
fp32,nonlinear,layernorm,"(64, 4096)",-1
bf16,nonlinear,layernorm,"(64, 512)",-1
fp16,nonlinear,layernorm,"(64, 512)",-1
fp32,nonlinear,layernorm,"(64, 512)",-1
bf16,nonlinear,layernorm,"(64, 640)",-1
fp16,nonlinear,layernorm,"(64, 640)",-1
fp32,nonlinear,layernorm,"(64, 640)",-1
bf16,nonlinear,layernorm,"(64, 768)",-1
fp16,nonlinear,layernorm,"(64, 768)",-1
fp32,nonlinear,layernorm,"(64, 768)",-1
bf16,nonlinear,layernorm,"(64, 896)",-1
fp16,nonlinear,layernorm,"(64, 896)",-1
fp32,nonlinear,layernorm,"(64, 896)",-1
bf16,nonlinear,layernorm,"(65536, 1024)",-1
fp16,nonlinear,layernorm,"(65536, 1024)",-1
fp32,nonlinear,layernorm,"(65536, 1024)",-1
bf16,nonlinear,layernorm,"(65536, 1152)",-1
fp16,nonlinear,layernorm,"(65536, 1152)",-1
fp32,nonlinear,layernorm,"(65536, 1152)",-1
bf16,nonlinear,layernorm,"(65536, 1280)",-1
fp16,nonlinear,layernorm,"(65536, 1280)",-1
fp32,nonlinear,layernorm,"(65536, 1280)",-1
bf16,nonlinear,layernorm,"(65536, 128)",-1
fp16,nonlinear,layernorm,"(65536, 128)",-1
fp32,nonlinear,layernorm,"(65536, 128)",-1
bf16,nonlinear,layernorm,"(65536, 1408)",-1
fp16,nonlinear,layernorm,"(65536, 1408)",-1
fp32,nonlinear,layernorm,"(65536, 1408)",-1
bf16,nonlinear,layernorm,"(65536, 1536)",-1
fp16,nonlinear,layernorm,"(65536, 1536)",-1
fp32,nonlinear,layernorm,"(65536, 1536)",-1
bf16,nonlinear,layernorm,"(65536, 1664)",-1
fp16,nonlinear,layernorm,"(65536, 1664)",-1
fp32,nonlinear,layernorm,"(65536, 1664)",-1
bf16,nonlinear,layernorm,"(65536, 1792)",-1
fp16,nonlinear,layernorm,"(65536, 1792)",-1
fp32,nonlinear,layernorm,"(65536, 1792)",-1
bf16,nonlinear,layernorm,"(65536, 1920)",-1
fp16,nonlinear,layernorm,"(65536, 1920)",-1
fp32,nonlinear,layernorm,"(65536, 1920)",-1
bf16,nonlinear,layernorm,"(65536, 2048)",-1
fp16,nonlinear,layernorm,"(65536, 2048)",-1
fp32,nonlinear,layernorm,"(65536, 2048)",-1
bf16,nonlinear,layernorm,"(65536, 2176)",-1
fp16,nonlinear,layernorm,"(65536, 2176)",-1
fp32,nonlinear,layernorm,"(65536, 2176)",-1
bf16,nonlinear,layernorm,"(65536, 2304)",-1
fp16,nonlinear,layernorm,"(65536, 2304)",-1
fp32,nonlinear,layernorm,"(65536, 2304)",-1
bf16,nonlinear,layernorm,"(65536, 2432)",-1
fp16,nonlinear,layernorm,"(65536, 2432)",-1
fp32,nonlinear,layernorm,"(65536, 2432)",-1
bf16,nonlinear,layernorm,"(65536, 2560)",-1
fp16,nonlinear,layernorm,"(65536, 2560)",-1
fp32,nonlinear,layernorm,"(65536, 2560)",-1
bf16,nonlinear,layernorm,"(65536, 256)",-1
fp16,nonlinear,layernorm,"(65536, 256)",-1
fp32,nonlinear,layernorm,"(65536, 256)",-1
bf16,nonlinear,layernorm,"(65536, 2688)",-1
fp16,nonlinear,layernorm,"(65536, 2688)",-1
fp32,nonlinear,layernorm,"(65536, 2688)",-1
bf16,nonlinear,layernorm,"(65536, 2816)",-1
fp16,nonlinear,layernorm,"(65536, 2816)",-1
fp32,nonlinear,layernorm,"(65536, 2816)",-1
bf16,nonlinear,layernorm,"(65536, 2944)",-1
fp16,nonlinear,layernorm,"(65536, 2944)",-1
fp32,nonlinear,layernorm,"(65536, 2944)",-1
bf16,nonlinear,layernorm,"(65536, 3072)",-1
fp16,nonlinear,layernorm,"(65536, 3072)",-1
fp32,nonlinear,layernorm,"(65536, 3072)",-1
bf16,nonlinear,layernorm,"(65536, 3200)",-1
fp16,nonlinear,layernorm,"(65536, 3200)",-1
fp32,nonlinear,layernorm,"(65536, 3200)",-1
bf16,nonlinear,layernorm,"(65536, 3328)",-1
fp16,nonlinear,layernorm,"(65536, 3328)",-1
fp32,nonlinear,layernorm,"(65536, 3328)",-1
bf16,nonlinear,layernorm,"(65536, 3456)",-1
fp16,nonlinear,layernorm,"(65536, 3456)",-1
fp32,nonlinear,layernorm,"(65536, 3456)",-1
bf16,nonlinear,layernorm,"(65536, 3584)",-1
fp16,nonlinear,layernorm,"(65536, 3584)",-1
fp32,nonlinear,layernorm,"(65536, 3584)",-1
bf16,nonlinear,layernorm,"(65536, 3712)",-1
fp16,nonlinear,layernorm,"(65536, 3712)",-1
fp32,nonlinear,layernorm,"(65536, 3712)",-1
bf16,nonlinear,layernorm,"(65536, 3840)",-1
fp16,nonlinear,layernorm,"(65536, 3840)",-1
fp32,nonlinear,layernorm,"(65536, 3840)",-1
bf16,nonlinear,layernorm,"(65536, 384)",-1
fp16,nonlinear,layernorm,"(65536, 384)",-1
fp32,nonlinear,layernorm,"(65536, 384)",-1
bf16,nonlinear,layernorm,"(65536, 3968)",-1
fp16,nonlinear,layernorm,"(65536, 3968)",-1
fp32,nonlinear,layernorm,"(65536, 3968)",-1
bf16,nonlinear,layernorm,"(65536, 4096)",-1
fp16,nonlinear,layernorm,"(65536, 4096)",-1
fp32,nonlinear,layernorm,"(65536, 4096)",-1
bf16,nonlinear,layernorm,"(65536, 512)",-1
fp16,nonlinear,layernorm,"(65536, 512)",-1
fp32,nonlinear,layernorm,"(65536, 512)",-1
bf16,nonlinear,layernorm,"(65536, 640)",-1
fp16,nonlinear,layernorm,"(65536, 640)",-1
fp32,nonlinear,layernorm,"(65536, 640)",-1
bf16,nonlinear,layernorm,"(65536, 768)",-1
fp16,nonlinear,layernorm,"(65536, 768)",-1
fp32,nonlinear,layernorm,"(65536, 768)",-1
bf16,nonlinear,layernorm,"(65536, 896)",-1
fp16,nonlinear,layernorm,"(65536, 896)",-1
fp32,nonlinear,layernorm,"(65536, 896)",-1
bf16,nonlinear,layernorm,"(8192, 1024)",-1
fp16,nonlinear,layernorm,"(8192, 1024)",-1
fp32,nonlinear,layernorm,"(8192, 1024)",-1
bf16,nonlinear,layernorm,"(8192, 1152)",-1
fp16,nonlinear,layernorm,"(8192, 1152)",-1
fp32,nonlinear,layernorm,"(8192, 1152)",-1
bf16,nonlinear,layernorm,"(8192, 1280)",-1
fp16,nonlinear,layernorm,"(8192, 1280)",-1
fp32,nonlinear,layernorm,"(8192, 1280)",-1
bf16,nonlinear,layernorm,"(8192, 128)",-1
fp16,nonlinear,layernorm,"(8192, 128)",-1
fp32,nonlinear,layernorm,"(8192, 128)",-1
bf16,nonlinear,layernorm,"(8192, 1408)",-1
fp16,nonlinear,layernorm,"(8192, 1408)",-1
fp32,nonlinear,layernorm,"(8192, 1408)",-1
bf16,nonlinear,layernorm,"(8192, 1536)",-1
fp16,nonlinear,layernorm,"(8192, 1536)",-1
fp32,nonlinear,layernorm,"(8192, 1536)",-1
bf16,nonlinear,layernorm,"(8192, 1664)",-1
fp16,nonlinear,layernorm,"(8192, 1664)",-1
fp32,nonlinear,layernorm,"(8192, 1664)",-1
bf16,nonlinear,layernorm,"(8192, 1792)",-1
fp16,nonlinear,layernorm,"(8192, 1792)",-1
fp32,nonlinear,layernorm,"(8192, 1792)",-1
bf16,nonlinear,layernorm,"(8192, 1920)",-1
fp16,nonlinear,layernorm,"(8192, 1920)",-1
fp32,nonlinear,layernorm,"(8192, 1920)",-1
bf16,nonlinear,layernorm,"(8192, 2048)",-1
fp16,nonlinear,layernorm,"(8192, 2048)",-1
fp32,nonlinear,layernorm,"(8192, 2048)",-1
bf16,nonlinear,layernorm,"(8192, 2176)",-1
fp16,nonlinear,layernorm,"(8192, 2176)",-1
fp32,nonlinear,layernorm,"(8192, 2176)",-1
bf16,nonlinear,layernorm,"(8192, 2304)",-1
fp16,nonlinear,layernorm,"(8192, 2304)",-1
fp32,nonlinear,layernorm,"(8192, 2304)",-1
bf16,nonlinear,layernorm,"(8192, 2432)",-1
fp16,nonlinear,layernorm,"(8192, 2432)",-1
fp32,nonlinear,layernorm,"(8192, 2432)",-1
bf16,nonlinear,layernorm,"(8192, 2560)",-1
fp16,nonlinear,layernorm,"(8192, 2560)",-1
fp32,nonlinear,layernorm,"(8192, 2560)",-1
bf16,nonlinear,layernorm,"(8192, 256)",-1
fp16,nonlinear,layernorm,"(8192, 256)",-1
fp32,nonlinear,layernorm,"(8192, 256)",-1
bf16,nonlinear,layernorm,"(8192, 2688)",-1
fp16,nonlinear,layernorm,"(8192, 2688)",-1
fp32,nonlinear,layernorm,"(8192, 2688)",-1
bf16,nonlinear,layernorm,"(8192, 2816)",-1
fp16,nonlinear,layernorm,"(8192, 2816)",-1
fp32,nonlinear,layernorm,"(8192, 2816)",-1
bf16,nonlinear,layernorm,"(8192, 2944)",-1
fp16,nonlinear,layernorm,"(8192, 2944)",-1
fp32,nonlinear,layernorm,"(8192, 2944)",-1
bf16,nonlinear,layernorm,"(8192, 3072)",-1
fp16,nonlinear,layernorm,"(8192, 3072)",-1
fp32,nonlinear,layernorm,"(8192, 3072)",-1
bf16,nonlinear,layernorm,"(8192, 3200)",-1
fp16,nonlinear,layernorm,"(8192, 3200)",-1
fp32,nonlinear,layernorm,"(8192, 3200)",-1
bf16,nonlinear,layernorm,"(8192, 3328)",-1
fp16,nonlinear,layernorm,"(8192, 3328)",-1
fp32,nonlinear,layernorm,"(8192, 3328)",-1
bf16,nonlinear,layernorm,"(8192, 3456)",-1
fp16,nonlinear,layernorm,"(8192, 3456)",-1
fp32,nonlinear,layernorm,"(8192, 3456)",-1
bf16,nonlinear,layernorm,"(8192, 3584)",-1
fp16,nonlinear,layernorm,"(8192, 3584)",-1
fp32,nonlinear,layernorm,"(8192, 3584)",-1
bf16,nonlinear,layernorm,"(8192, 3712)",-1
fp16,nonlinear,layernorm,"(8192, 3712)",-1
fp32,nonlinear,layernorm,"(8192, 3712)",-1
bf16,nonlinear,layernorm,"(8192, 3840)",-1
fp16,nonlinear,layernorm,"(8192, 3840)",-1
fp32,nonlinear,layernorm,"(8192, 3840)",-1
bf16,nonlinear,layernorm,"(8192, 384)",-1
fp16,nonlinear,layernorm,"(8192, 384)",-1
fp32,nonlinear,layernorm,"(8192, 384)",-1
bf16,nonlinear,layernorm,"(8192, 3968)",-1
fp16,nonlinear,layernorm,"(8192, 3968)",-1
fp32,nonlinear,layernorm,"(8192, 3968)",-1
bf16,nonlinear,layernorm,"(8192, 4096)",-1
fp16,nonlinear,layernorm,"(8192, 4096)",-1
fp32,nonlinear,layernorm,"(8192, 4096)",-1
bf16,nonlinear,layernorm,"(8192, 512)",-1
fp16,nonlinear,layernorm,"(8192, 512)",-1
fp32,nonlinear,layernorm,"(8192, 512)",-1
bf16,nonlinear,layernorm,"(8192, 640)",-1
fp16,nonlinear,layernorm,"(8192, 640)",-1
fp32,nonlinear,layernorm,"(8192, 640)",-1
bf16,nonlinear,layernorm,"(8192, 768)",-1
fp16,nonlinear,layernorm,"(8192, 768)",-1
fp32,nonlinear,layernorm,"(8192, 768)",-1
bf16,nonlinear,layernorm,"(8192, 896)",-1
fp16,nonlinear,layernorm,"(8192, 896)",-1
fp32,nonlinear,layernorm,"(8192, 896)",-1
bf16,nonlinear,layernorm,"(1024, 192)",-1
fp16,nonlinear,layernorm,"(1024, 192)",-1
fp32,nonlinear,layernorm,"(1024, 192)",-1
bf16,nonlinear,layernorm,"(1024, 320)",-1
fp16,nonlinear,layernorm,"(1024, 320)",-1
fp32,nonlinear,layernorm,"(1024, 320)",-1
bf16,nonlinear,layernorm,"(1024, 448)",-1
fp16,nonlinear,layernorm,"(1024, 448)",-1
fp32,nonlinear,layernorm,"(1024, 448)",-1
bf16,nonlinear,layernorm,"(1024, 576)",-1
fp16,nonlinear,layernorm,"(1024, 576)",-1
fp32,nonlinear,layernorm,"(1024, 576)",-1
bf16,nonlinear,layernorm,"(1024, 64)",-1
fp16,nonlinear,layernorm,"(1024, 64)",-1
fp32,nonlinear,layernorm,"(1024, 64)",-1
bf16,nonlinear,layernorm,"(1024, 704)",-1
fp16,nonlinear,layernorm,"(1024, 704)",-1
fp32,nonlinear,layernorm,"(1024, 704)",-1
bf16,nonlinear,layernorm,"(1024, 832)",-1
fp16,nonlinear,layernorm,"(1024, 832)",-1
fp32,nonlinear,layernorm,"(1024, 832)",-1
bf16,nonlinear,layernorm,"(1024, 960)",-1
fp16,nonlinear,layernorm,"(1024, 960)",-1
fp32,nonlinear,layernorm,"(1024, 960)",-1
bf16,nonlinear,layernorm,"(128, 192)",-1
fp16,nonlinear,layernorm,"(128, 192)",-1
fp32,nonlinear,layernorm,"(128, 192)",-1
bf16,nonlinear,layernorm,"(128, 320)",-1
fp16,nonlinear,layernorm,"(128, 320)",-1
fp32,nonlinear,layernorm,"(128, 320)",-1
bf16,nonlinear,layernorm,"(128, 448)",-1
fp16,nonlinear,layernorm,"(128, 448)",-1
fp32,nonlinear,layernorm,"(128, 448)",-1
bf16,nonlinear,layernorm,"(128, 576)",-1
fp16,nonlinear,layernorm,"(128, 576)",-1
fp32,nonlinear,layernorm,"(128, 576)",-1
bf16,nonlinear,layernorm,"(128, 64)",-1
fp16,nonlinear,layernorm,"(128, 64)",-1
fp32,nonlinear,layernorm,"(128, 64)",-1
bf16,nonlinear,layernorm,"(128, 704)",-1
fp16,nonlinear,layernorm,"(128, 704)",-1
fp32,nonlinear,layernorm,"(128, 704)",-1
bf16,nonlinear,layernorm,"(128, 832)",-1
fp16,nonlinear,layernorm,"(128, 832)",-1
fp32,nonlinear,layernorm,"(128, 832)",-1
bf16,nonlinear,layernorm,"(128, 960)",-1
fp16,nonlinear,layernorm,"(128, 960)",-1
fp32,nonlinear,layernorm,"(128, 960)",-1
bf16,nonlinear,layernorm,"(16384, 192)",-1
fp16,nonlinear,layernorm,"(16384, 192)",-1
fp32,nonlinear,layernorm,"(16384, 192)",-1
bf16,nonlinear,layernorm,"(16384, 320)",-1
fp16,nonlinear,layernorm,"(16384, 320)",-1
fp32,nonlinear,layernorm,"(16384, 320)",-1
bf16,nonlinear,layernorm,"(16384, 448)",-1
fp16,nonlinear,layernorm,"(16384, 448)",-1
fp32,nonlinear,layernorm,"(16384, 448)",-1
bf16,nonlinear,layernorm,"(16384, 576)",-1
fp16,nonlinear,layernorm,"(16384, 576)",-1
fp32,nonlinear,layernorm,"(16384, 576)",-1
bf16,nonlinear,layernorm,"(16384, 64)",-1
fp16,nonlinear,layernorm,"(16384, 64)",-1
fp32,nonlinear,layernorm,"(16384, 64)",-1
bf16,nonlinear,layernorm,"(16384, 704)",-1
fp16,nonlinear,layernorm,"(16384, 704)",-1
fp32,nonlinear,layernorm,"(16384, 704)",-1
bf16,nonlinear,layernorm,"(16384, 832)",-1
fp16,nonlinear,layernorm,"(16384, 832)",-1
fp32,nonlinear,layernorm,"(16384, 832)",-1
bf16,nonlinear,layernorm,"(16384, 960)",-1
fp16,nonlinear,layernorm,"(16384, 960)",-1
fp32,nonlinear,layernorm,"(16384, 960)",-1
bf16,nonlinear,layernorm,"(2048, 192)",-1
fp16,nonlinear,layernorm,"(2048, 192)",-1
fp32,nonlinear,layernorm,"(2048, 192)",-1
bf16,nonlinear,layernorm,"(2048, 320)",-1
fp16,nonlinear,layernorm,"(2048, 320)",-1
fp32,nonlinear,layernorm,"(2048, 320)",-1
bf16,nonlinear,layernorm,"(2048, 448)",-1
fp16,nonlinear,layernorm,"(2048, 448)",-1
fp32,nonlinear,layernorm,"(2048, 448)",-1
bf16,nonlinear,layernorm,"(2048, 576)",-1
fp16,nonlinear,layernorm,"(2048, 576)",-1
fp32,nonlinear,layernorm,"(2048, 576)",-1
bf16,nonlinear,layernorm,"(2048, 64)",-1
fp16,nonlinear,layernorm,"(2048, 64)",-1
fp32,nonlinear,layernorm,"(2048, 64)",-1
bf16,nonlinear,layernorm,"(2048, 704)",-1
fp16,nonlinear,layernorm,"(2048, 704)",-1
fp32,nonlinear,layernorm,"(2048, 704)",-1
bf16,nonlinear,layernorm,"(2048, 832)",-1
fp16,nonlinear,layernorm,"(2048, 832)",-1
fp32,nonlinear,layernorm,"(2048, 832)",-1
bf16,nonlinear,layernorm,"(2048, 960)",-1
fp16,nonlinear,layernorm,"(2048, 960)",-1
fp32,nonlinear,layernorm,"(2048, 960)",-1
bf16,nonlinear,layernorm,"(256, 192)",-1
fp16,nonlinear,layernorm,"(256, 192)",-1
fp32,nonlinear,layernorm,"(256, 192)",-1
bf16,nonlinear,layernorm,"(256, 320)",-1
fp16,nonlinear,layernorm,"(256, 320)",-1
fp32,nonlinear,layernorm,"(256, 320)",-1
bf16,nonlinear,layernorm,"(256, 448)",-1
fp16,nonlinear,layernorm,"(256, 448)",-1
fp32,nonlinear,layernorm,"(256, 448)",-1
bf16,nonlinear,layernorm,"(256, 576)",-1
fp16,nonlinear,layernorm,"(256, 576)",-1
fp32,nonlinear,layernorm,"(256, 576)",-1
bf16,nonlinear,layernorm,"(256, 64)",-1
fp16,nonlinear,layernorm,"(256, 64)",-1
fp32,nonlinear,layernorm,"(256, 64)",-1
bf16,nonlinear,layernorm,"(256, 704)",-1
fp16,nonlinear,layernorm,"(256, 704)",-1
fp32,nonlinear,layernorm,"(256, 704)",-1
bf16,nonlinear,layernorm,"(256, 832)",-1
fp16,nonlinear,layernorm,"(256, 832)",-1
fp32,nonlinear,layernorm,"(256, 832)",-1
bf16,nonlinear,layernorm,"(256, 960)",-1
fp16,nonlinear,layernorm,"(256, 960)",-1
fp32,nonlinear,layernorm,"(256, 960)",-1
bf16,nonlinear,layernorm,"(32768, 192)",-1
fp16,nonlinear,layernorm,"(32768, 192)",-1
fp32,nonlinear,layernorm,"(32768, 192)",-1
bf16,nonlinear,layernorm,"(32768, 320)",-1
fp16,nonlinear,layernorm,"(32768, 320)",-1
fp32,nonlinear,layernorm,"(32768, 320)",-1
bf16,nonlinear,layernorm,"(32768, 448)",-1
fp16,nonlinear,layernorm,"(32768, 448)",-1
fp32,nonlinear,layernorm,"(32768, 448)",-1
bf16,nonlinear,layernorm,"(32768, 576)",-1
fp16,nonlinear,layernorm,"(32768, 576)",-1
fp32,nonlinear,layernorm,"(32768, 576)",-1
